qid,seq_no,docno,rank,score
2153,91,1322799,18,2.267348
2153,91,3004764,19,3.589516
2153,91,566371,20,1.90005
2153,92,850647,1,1.893131
2153,92,5562272,2,2.863965
2153,92,8662791,3,2.803409
2153,92,8660189,4,3.853901
2153,92,27717240,5,7.050704
2153,92,8570363,6,1.766502
2153,92,8566367,7,1.260875
2153,92,11579625,8,12.280549
2153,92,8133222,9,2.112695
2153,92,8566951,10,2.239902
2153,92,1806946,11,1.776181
2153,92,215015,12,1.846633
2153,92,8569635,13,3.556912
2153,92,8569913,14,3.172981
2153,92,605660,15,2.285961
2153,92,5053040,16,4.732411
2153,92,8570569,17,1.427127
2153,92,1322799,18,2.267348
2153,92,3004764,19,3.589516
2153,92,566371,20,1.90005
2153,93,850647,1,1.893131
2153,93,5562272,2,2.863965
2153,93,8662791,3,2.803409
2153,93,8660189,4,3.853901
2153,93,27717240,5,7.050704
2153,93,8570363,6,1.766502
2153,93,8566367,7,1.260875
2153,93,11579625,8,12.280549
2153,93,8133222,9,2.112695
2153,93,8566951,10,2.239902
2153,93,1806946,11,1.776181
2153,93,215015,12,1.846633
2153,93,8569635,13,3.556912
2153,93,8569913,14,3.172981
2153,93,605660,15,2.285961
2153,93,5053040,16,4.732411
2153,93,8570569,17,1.427127
2153,93,1322799,18,2.267348
2153,93,3004764,19,3.589516
2153,93,566371,20,1.90005
2153,94,850647,1,1.893131
2153,94,5562272,2,2.863965
2153,94,8662791,3,2.803409
2153,94,8660189,4,3.853901
2153,94,27717240,5,7.050704
2153,94,8570363,6,1.766502
2153,94,8566367,7,1.260875
2153,94,11579625,8,12.280549
2153,94,8133222,9,2.112695
2153,94,8566951,10,2.239902
2153,94,1806946,11,1.776181
2153,94,215015,12,1.846633
2153,94,8569635,13,3.556912
2153,94,8569913,14,3.172981
2153,94,605660,15,2.285961
2153,94,5053040,16,4.732411
2153,94,8570569,17,1.427127
2153,94,1322799,18,2.267348
2153,94,3004764,19,3.589516
2153,94,566371,20,1.90005
2153,95,850647,1,1.893131
2153,95,5562272,2,2.863965
2153,95,8662791,3,2.803409
2153,95,8660189,4,3.853901
2153,95,27717240,5,7.050704
2153,95,8570363,6,1.766502
2153,95,8566367,7,1.260875
2153,95,11579625,8,12.280549
2153,95,8133222,9,2.112695
2153,95,8566951,10,2.239902
2153,95,1806946,11,1.776181
2153,95,215015,12,1.846633
2153,95,8569635,13,3.556912
2153,95,8569913,14,3.172981
2153,95,605660,15,2.285961
2153,95,5053040,16,4.732411
2153,95,8570569,17,1.427127
2153,95,1322799,18,2.267348
2153,95,3004764,19,3.589516
2153,95,566371,20,1.90005
2153,96,850647,1,1.893131
2153,96,5562272,2,2.863965
2153,96,8662791,3,2.803409
2153,96,8660189,4,3.853901
2153,96,27717240,5,7.050704
2153,96,8570363,6,1.766502
2153,96,8566367,7,1.260875
2153,96,11579625,8,12.280549
2153,96,8133222,9,2.112695
2153,96,8566951,10,2.239902
2153,96,1806946,11,1.776181
2153,96,215015,12,1.846633
2153,96,8569635,13,3.556912
2153,96,8569913,14,3.172981
2153,96,605660,15,2.285961
2153,96,5053040,16,4.732411
2153,96,8570569,17,1.427127
2153,96,1322799,18,2.267348
2153,96,3004764,19,3.589516
2153,96,566371,20,1.90005
2153,97,850647,1,1.893131
2153,97,5562272,2,2.863965
2153,97,8662791,3,2.803409
2153,97,8660189,4,3.853901
2153,97,27717240,5,7.050704
2153,97,8570363,6,1.766502
2153,97,8566367,7,1.260875
2153,97,11579625,8,12.280549
2153,97,8133222,9,2.112695
2153,97,8566951,10,2.239902
2153,97,1806946,11,1.776181
2153,97,215015,12,1.846633
2153,97,8569635,13,3.556912
2153,97,8569913,14,3.172981
2153,97,605660,15,2.285961
2153,97,5053040,16,4.732411
2153,97,8570569,17,1.427127
2153,97,1322799,18,2.267348
2153,97,3004764,19,3.589516
2153,97,566371,20,1.90005
2153,98,850647,1,1.893131
2153,98,5562272,2,2.863965
2153,98,8662791,3,2.803409
2153,98,8660189,4,3.853901
2153,98,27717240,5,7.050704
2153,98,8570363,6,1.766502
2153,98,8566367,7,1.260875
2153,98,11579625,8,12.280549
2153,98,8133222,9,2.112695
2153,98,8566951,10,2.239902
2153,98,1806946,11,1.776181
2153,98,215015,12,1.846633
2153,98,8569635,13,3.556912
2153,98,8569913,14,3.172981
2153,98,605660,15,2.285961
2153,98,5053040,16,4.732411
2153,98,8570569,17,1.427127
2153,98,1322799,18,2.267348
2153,98,3004764,19,3.589516
2153,98,566371,20,1.90005
2153,99,850647,1,1.893131
2153,99,5562272,2,2.863965
2153,99,8662791,3,2.803409
2153,99,8660189,4,3.853901
2153,99,27717240,5,7.050704
2153,99,8570363,6,1.766502
2153,99,8566367,7,1.260875
2153,99,11579625,8,12.280549
2153,99,8133222,9,2.112695
2153,99,8566951,10,2.239902
2153,99,1806946,11,1.776181
2153,99,215015,12,1.846633
2153,99,8569635,13,3.556912
2153,99,8569913,14,3.172981
2153,99,605660,15,2.285961
2153,99,5053040,16,4.732411
2153,99,8570569,17,1.427127
2153,99,1322799,18,2.267348
2153,99,3004764,19,3.589516
2153,99,566371,20,1.90005
2153,100,850647,1,1.893131
2153,100,5562272,2,2.863965
2153,100,8662791,3,2.803409
2153,100,8660189,4,3.853901
2153,100,27717240,5,7.050704
2153,100,8570363,6,1.766502
2153,100,8566367,7,1.260875
2153,100,11579625,8,12.280549
2153,100,8133222,9,2.112695
2153,100,8566951,10,2.239902
2153,100,1806946,11,1.776181
2153,100,215015,12,1.846633
2153,100,8569635,13,3.556912
2153,100,8569913,14,3.172981
2153,100,605660,15,2.285961
2153,100,5053040,16,4.732411
2153,100,8570569,17,1.427127
2153,100,1322799,18,2.267348
2153,100,3004764,19,3.589516
2153,100,566371,20,1.90005
2160,1,5630993,1,0.195902
2160,1,25009206,2,0.28457493009379325
2160,1,29919439,3,0.8865172117653005
2160,1,56250426,4,0.15533166007172297
2160,1,48951292,5,0.196743
2160,1,6366065,6,1.5831923700927057
2160,1,12140216,7,1.963308740165461
2160,1,42649354,8,0.68541
2160,1,2167732,9,1.0790128252819924
2160,1,13881039,10,0.012894364714313704
2160,1,37768851,11,0.855259
2160,1,42649883,12,0.21238266941613732
2160,1,6972665,13,0.6668969227285353
2160,1,23090779,14,0.3401798639086457
2160,1,1977320,15,0.380855
2160,1,25441172,16,0.679317
2160,1,40468223,17,0.296508
2160,1,8896599,18,0.388505
2160,1,28261561,19,0.9827598301084604
2160,1,9482998,20,0.218596
2160,2,41018063,1,0.1989250548991075
2160,2,471603,2,0.568579
2160,2,18998741,3,0.097425
2160,2,40048386,4,0.11452302457900353
2160,2,467367,5,0.365574
2160,2,234954,6,0.4021763069652926
2160,2,23913718,7,2.046457
2160,2,1452366,8,0.356416
2160,2,17593881,9,0.66838
2160,2,25058,10,0.7288142649784116
2160,2,674507,11,1.290206
2160,2,5630993,12,0.195902
2160,2,465584,13,0.215881245581226
2160,2,41359234,14,1.182341709960076
2160,2,43355,15,0.219813
2160,2,28022,16,0.485656
2160,2,40468223,17,0.296508
2160,2,610624,18,0.45347
2160,2,24959347,19,0.85482
2160,2,3980824,20,0.1236823047044999
2160,3,6972665,1,0.6668969227285353
2160,3,5630993,2,0.195902
2160,3,48951292,3,0.196743
2160,3,34644241,4,0.6191343422633736
2160,3,234339,5,0.907442
2160,3,47456671,6,0.32613
2160,3,42649354,7,0.68541
2160,3,42649883,8,0.21238266941613732
2160,3,1977320,9,0.380855
2160,3,8896599,10,0.388505
2160,3,1385966,11,0.104187
2160,3,471603,12,0.568579
2160,3,57266418,13,0.7515143634935402
2160,3,40468223,14,0.296508
2160,3,3795151,15,0.14079736031926826
2160,3,17692088,16,0.556677
2160,3,4875399,17,0.5138017538989974
2160,3,22222318,18,0.103625
2160,3,238561,19,0.697888
2160,3,17593881,20,0.66838
2160,4,48951292,1,0.196743
2160,4,5630993,2,0.195902
2160,4,1977320,3,0.380855
2160,4,6972665,4,0.6668969227285353
2160,4,234339,5,0.907442
2160,4,34644241,6,0.6191343422633736
2160,4,331693,7,0.222541
2160,4,40468223,8,0.296508
2160,4,47456671,9,0.32613
2160,4,42649354,10,0.68541
2160,4,419631,11,0.508531
2160,4,471603,12,0.568579
2160,4,3795151,13,0.14079736031926826
2160,4,42649883,14,0.21238266941613732
2160,4,57266418,15,0.7515143634935402
2160,4,49336830,16,0.487739
2160,4,4875399,17,0.5138017538989974
2160,4,8896599,18,0.388505
2160,4,22222318,19,0.103625
2160,4,6789514,20,0.246887
2160,5,8896599,1,0.388505
2160,5,6972665,2,0.6668969227285353
2160,5,48951292,3,0.196743
2160,5,17692088,4,0.556677
2160,5,5630993,5,0.195902
2160,5,57266418,6,0.7515143634935402
2160,5,22222318,7,0.103625
2160,5,234339,8,0.907442
2160,5,34644241,9,0.6191343422633736
2160,5,17593881,10,0.66838
2160,5,1977320,11,0.380855
2160,5,32060877,12,0.174094
2160,5,1385966,13,0.104187
2160,5,47456671,14,0.32613
2160,5,30292166,15,1.066315
2160,5,471603,16,0.568579
2160,5,9986621,17,0.246425
2160,5,69742243,18,0.386202
2160,5,42649354,19,0.68541
2160,5,40468223,20,0.296508
2160,6,42649883,1,0.21238266941613732
2160,6,17692088,2,0.556677
2160,6,32060877,3,0.174094
2160,6,2155184,4,0.272936
2160,6,5630993,5,0.195902
2160,6,9986621,6,0.246425
2160,6,34218923,7,0.1102269842174426
2160,6,644688,8,0.5625187372637213
2160,6,35926042,9,0.149989
2160,6,37768851,10,0.855259
2160,6,2184997,11,0.20217
2160,6,9624728,12,0.100359
2160,6,234339,13,0.907442
2160,6,36267842,14,1.746005
2160,6,47733924,15,0.22541812363438993
2160,6,2993598,16,1.187535
2160,6,42649354,17,0.68541
2160,6,32972762,18,0.464666
2160,6,45213778,19,0.234182
2160,6,929012,20,0.20597520018141047
2160,7,42649883,1,0.21238266941613732
2160,7,17692088,2,0.556677
2160,7,32060877,3,0.174094
2160,7,2155184,4,0.272936
2160,7,5630993,5,0.195902
2160,7,9986621,6,0.246425
2160,7,34218923,7,0.1102269842174426
2160,7,644688,8,0.5625187372637213
2160,7,35926042,9,0.149989
2160,7,37768851,10,0.855259
2160,7,2184997,11,0.20217
2160,7,9624728,12,0.100359
2160,7,234339,13,0.907442
2160,7,36267842,14,1.746005
2160,7,47733924,15,0.22541812363438993
2160,7,2993598,16,1.187535
2160,7,42649354,17,0.68541
2160,7,32972762,18,0.464666
2160,7,45213778,19,0.234182
2160,7,929012,20,0.20597520018141047
2160,8,42649883,1,0.21238266941613732
2160,8,17692088,2,0.556677
2160,8,32060877,3,0.174094
2160,8,2155184,4,0.272936
2160,8,5630993,5,0.195902
2160,8,9986621,6,0.246425
2160,8,34218923,7,0.1102269842174426
2160,8,644688,8,0.5625187372637213
2160,8,35926042,9,0.149989
2160,8,37768851,10,0.855259
2160,8,2184997,11,0.20217
2160,8,9624728,12,0.100359
2160,8,234339,13,0.907442
2160,8,36267842,14,1.746005
2160,8,47733924,15,0.22541812363438993
2160,8,2993598,16,1.187535
2160,8,42649354,17,0.68541
2160,8,32972762,18,0.464666
2160,8,45213778,19,0.234182
2160,8,929012,20,0.20597520018141047
2160,9,42649883,1,0.21238266941613732
2160,9,17692088,2,0.556677
2160,9,32060877,3,0.174094
2160,9,2155184,4,0.272936
2160,9,5630993,5,0.195902
2160,9,9986621,6,0.246425
2160,9,34218923,7,0.1102269842174426
2160,9,644688,8,0.5625187372637213
2160,9,35926042,9,0.149989
2160,9,37768851,10,0.855259
2160,9,2184997,11,0.20217
2160,9,9624728,12,0.100359
2160,9,234339,13,0.907442
2160,9,36267842,14,1.746005
2160,9,47733924,15,0.22541812363438993
2160,9,2993598,16,1.187535
2160,9,42649354,17,0.68541
2160,9,32972762,18,0.464666
2160,9,45213778,19,0.234182
2160,9,929012,20,0.20597520018141047
2160,10,42649883,1,0.21238266941613732
2160,10,17692088,2,0.556677
2160,10,32060877,3,0.174094
2160,10,2155184,4,0.272936
2160,10,5630993,5,0.195902
2160,10,9986621,6,0.246425
2160,10,34218923,7,0.1102269842174426
2160,10,644688,8,0.5625187372637213
2160,10,35926042,9,0.149989
2160,10,37768851,10,0.855259
2160,10,2184997,11,0.20217
2160,10,9624728,12,0.100359
2160,10,234339,13,0.907442
2160,10,36267842,14,1.746005
2160,10,47733924,15,0.22541812363438993
2160,10,2993598,16,1.187535
2160,10,42649354,17,0.68541
2160,10,32972762,18,0.464666
2160,10,45213778,19,0.234182
2160,10,929012,20,0.20597520018141047
2160,11,42649883,1,0.21238266941613732
2160,11,17692088,2,0.556677
2160,11,32060877,3,0.174094
2160,11,2155184,4,0.272936
2160,11,5630993,5,0.195902
2160,11,9986621,6,0.246425
2160,11,34218923,7,0.1102269842174426
2160,11,644688,8,0.5625187372637213
2160,11,35926042,9,0.149989
2160,11,37768851,10,0.855259
2160,11,2184997,11,0.20217
2160,11,9624728,12,0.100359
2160,11,234339,13,0.907442
2160,11,36267842,14,1.746005
2160,11,47733924,15,0.22541812363438993
2160,11,2993598,16,1.187535
2160,11,42649354,17,0.68541
2160,11,32972762,18,0.464666
2160,11,45213778,19,0.234182
2160,11,929012,20,0.20597520018141047
2160,12,42649883,1,0.21238266941613732
2160,12,17692088,2,0.556677
2160,12,32060877,3,0.174094
2160,12,2155184,4,0.272936
2160,12,5630993,5,0.195902
2160,12,9986621,6,0.246425
2160,12,34218923,7,0.1102269842174426
2160,12,644688,8,0.5625187372637213
2160,12,35926042,9,0.149989
2160,12,37768851,10,0.855259
2160,12,2184997,11,0.20217
2160,12,9624728,12,0.100359
2160,12,234339,13,0.907442
2160,12,36267842,14,1.746005
2160,12,47733924,15,0.22541812363438993
2160,12,2993598,16,1.187535
2160,12,42649354,17,0.68541
2160,12,32972762,18,0.464666
2160,12,45213778,19,0.234182
2160,12,929012,20,0.20597520018141047
2160,13,42649883,1,0.21238266941613732
2160,13,17692088,2,0.556677
2160,13,32060877,3,0.174094
2160,13,2155184,4,0.272936
2160,13,5630993,5,0.195902
2160,13,9986621,6,0.246425
2160,13,34218923,7,0.1102269842174426
2160,13,644688,8,0.5625187372637213
2160,13,35926042,9,0.149989
2160,13,37768851,10,0.855259
2160,13,2184997,11,0.20217
2160,13,9624728,12,0.100359
2160,13,234339,13,0.907442
2160,13,36267842,14,1.746005
2160,13,47733924,15,0.22541812363438993
2160,13,2993598,16,1.187535
2160,13,42649354,17,0.68541
2160,13,32972762,18,0.464666
2160,13,45213778,19,0.234182
2160,13,929012,20,0.20597520018141047
2160,14,42649883,1,0.21238266941613732
2160,14,17692088,2,0.556677
2160,14,32060877,3,0.174094
2160,14,2155184,4,0.272936
2160,14,5630993,5,0.195902
2160,14,9986621,6,0.246425
2160,14,34218923,7,0.1102269842174426
2160,14,644688,8,0.5625187372637213
2160,14,35926042,9,0.149989
2160,14,37768851,10,0.855259
2160,14,2184997,11,0.20217
2160,14,9624728,12,0.100359
2160,14,234339,13,0.907442
2160,14,36267842,14,1.746005
2160,14,47733924,15,0.22541812363438993
2160,14,2993598,16,1.187535
2160,14,42649354,17,0.68541
2160,14,32972762,18,0.464666
2160,14,45213778,19,0.234182
2160,14,929012,20,0.20597520018141047
2160,15,42649883,1,0.21238266941613732
2160,15,17692088,2,0.556677
2160,15,32060877,3,0.174094
2160,15,2155184,4,0.272936
2160,15,5630993,5,0.195902
2160,15,9986621,6,0.246425
2160,15,34218923,7,0.1102269842174426
2160,15,644688,8,0.5625187372637213
2160,15,35926042,9,0.149989
2160,15,37768851,10,0.855259
2160,15,2184997,11,0.20217
2160,15,9624728,12,0.100359
2160,15,234339,13,0.907442
2160,15,36267842,14,1.746005
2160,15,47733924,15,0.22541812363438993
2160,15,2993598,16,1.187535
2160,15,42649354,17,0.68541
2160,15,32972762,18,0.464666
2160,15,45213778,19,0.234182
2160,15,929012,20,0.20597520018141047
2160,16,42649883,1,0.21238266941613732
2160,16,17692088,2,0.556677
2160,16,32060877,3,0.174094
2160,16,2155184,4,0.272936
2160,16,5630993,5,0.195902
2160,16,9986621,6,0.246425
2160,16,34218923,7,0.1102269842174426
2160,16,644688,8,0.5625187372637213
2160,16,35926042,9,0.149989
2160,16,37768851,10,0.855259
2160,16,2184997,11,0.20217
2160,16,9624728,12,0.100359
2160,16,234339,13,0.907442
2160,16,36267842,14,1.746005
2160,16,47733924,15,0.22541812363438993
2160,16,2993598,16,1.187535
2160,16,42649354,17,0.68541
2160,16,32972762,18,0.464666
2160,16,45213778,19,0.234182
2160,16,929012,20,0.20597520018141047
2160,17,42649883,1,0.21238266941613732
2160,17,17692088,2,0.556677
2160,17,32060877,3,0.174094
2160,17,2155184,4,0.272936
2160,17,5630993,5,0.195902
2160,17,9986621,6,0.246425
2160,17,34218923,7,0.1102269842174426
2160,17,644688,8,0.5625187372637213
2160,17,35926042,9,0.149989
2160,17,37768851,10,0.855259
2160,17,2184997,11,0.20217
2160,17,9624728,12,0.100359
2160,17,234339,13,0.907442
2160,17,36267842,14,1.746005
2160,17,47733924,15,0.22541812363438993
2160,17,2993598,16,1.187535
2160,17,42649354,17,0.68541
2160,17,32972762,18,0.464666
2160,17,45213778,19,0.234182
2160,17,929012,20,0.20597520018141047
2160,18,42649883,1,0.21238266941613732
2160,18,17692088,2,0.556677
2160,18,32060877,3,0.174094
2160,18,2155184,4,0.272936
2160,18,5630993,5,0.195902
2160,18,9986621,6,0.246425
2160,18,34218923,7,0.1102269842174426
2160,18,644688,8,0.5625187372637213
2160,18,35926042,9,0.149989
2160,18,37768851,10,0.855259
2160,18,2184997,11,0.20217
2160,18,9624728,12,0.100359
2160,18,234339,13,0.907442
2160,18,36267842,14,1.746005
2160,18,47733924,15,0.22541812363438993
2160,18,2993598,16,1.187535
2160,18,42649354,17,0.68541
2160,18,32972762,18,0.464666
2160,18,45213778,19,0.234182
2160,18,929012,20,0.20597520018141047
2160,19,42649883,1,0.21238266941613732
2160,19,17692088,2,0.556677
2160,19,32060877,3,0.174094
2160,19,2155184,4,0.272936
2160,19,5630993,5,0.195902
2160,19,9986621,6,0.246425
2160,19,34218923,7,0.1102269842174426
2160,19,644688,8,0.5625187372637213
2160,19,35926042,9,0.149989
2160,19,37768851,10,0.855259
2160,19,2184997,11,0.20217
2160,19,9624728,12,0.100359
2160,19,234339,13,0.907442
2160,19,36267842,14,1.746005
2160,19,47733924,15,0.22541812363438993
2160,19,2993598,16,1.187535
2160,19,42649354,17,0.68541
2160,19,32972762,18,0.464666
2160,19,45213778,19,0.234182
2160,19,929012,20,0.20597520018141047
2160,20,42649883,1,0.21238266941613732
2160,20,17692088,2,0.556677
2160,20,32060877,3,0.174094
2160,20,2155184,4,0.272936
2160,20,5630993,5,0.195902
2160,20,9986621,6,0.246425
2160,20,34218923,7,0.1102269842174426
2160,20,644688,8,0.5625187372637213
2160,20,35926042,9,0.149989
2160,20,37768851,10,0.855259
2160,20,2184997,11,0.20217
2160,20,9624728,12,0.100359
2160,20,234339,13,0.907442
2160,20,36267842,14,1.746005
2160,20,47733924,15,0.22541812363438993
2160,20,2993598,16,1.187535
2160,20,42649354,17,0.68541
2160,20,32972762,18,0.464666
2160,20,45213778,19,0.234182
2160,20,929012,20,0.20597520018141047
2160,21,42649883,1,0.21238266941613732
2160,21,17692088,2,0.556677
2160,21,32060877,3,0.174094
2160,21,2155184,4,0.272936
2160,21,5630993,5,0.195902
2160,21,9986621,6,0.246425
2160,21,34218923,7,0.1102269842174426
2160,21,644688,8,0.5625187372637213
2160,21,35926042,9,0.149989
2160,21,37768851,10,0.855259
2160,21,2184997,11,0.20217
2160,21,9624728,12,0.100359
2160,21,234339,13,0.907442
2160,21,36267842,14,1.746005
2160,21,47733924,15,0.22541812363438993
2160,21,2993598,16,1.187535
2160,21,42649354,17,0.68541
2160,21,32972762,18,0.464666
2160,21,45213778,19,0.234182
2160,21,929012,20,0.20597520018141047
2160,22,42649883,1,0.21238266941613732
2160,22,17692088,2,0.556677
2160,22,32060877,3,0.174094
2160,22,2155184,4,0.272936
2160,22,5630993,5,0.195902
2160,22,9986621,6,0.246425
2160,22,34218923,7,0.1102269842174426
2160,22,644688,8,0.5625187372637213
2160,22,35926042,9,0.149989
2160,22,37768851,10,0.855259
2160,22,2184997,11,0.20217
2160,22,9624728,12,0.100359
2160,22,234339,13,0.907442
2160,22,36267842,14,1.746005
2160,22,47733924,15,0.22541812363438993
2160,22,2993598,16,1.187535
2160,22,42649354,17,0.68541
2160,22,32972762,18,0.464666
2160,22,45213778,19,0.234182
2160,22,929012,20,0.20597520018141047
2160,23,42649883,1,0.21238266941613732
2160,23,17692088,2,0.556677
2160,23,32060877,3,0.174094
2160,23,2155184,4,0.272936
2160,23,5630993,5,0.195902
2160,23,9986621,6,0.246425
2160,23,34218923,7,0.1102269842174426
2160,23,644688,8,0.5625187372637213
2160,23,35926042,9,0.149989
2160,23,37768851,10,0.855259
2160,23,2184997,11,0.20217
2160,23,9624728,12,0.100359
2160,23,234339,13,0.907442
2160,23,36267842,14,1.746005
2160,23,47733924,15,0.22541812363438993
2160,23,2993598,16,1.187535
2160,23,42649354,17,0.68541
2160,23,32972762,18,0.464666
2160,23,45213778,19,0.234182
2160,23,929012,20,0.20597520018141047
2160,24,42649883,1,0.21238266941613732
2160,24,17692088,2,0.556677
2160,24,32060877,3,0.174094
2160,24,2155184,4,0.272936
2160,24,5630993,5,0.195902
2160,24,9986621,6,0.246425
2160,24,34218923,7,0.1102269842174426
2160,24,644688,8,0.5625187372637213
2160,24,35926042,9,0.149989
2160,24,37768851,10,0.855259
2160,24,2184997,11,0.20217
2160,24,9624728,12,0.100359
2160,24,234339,13,0.907442
2160,24,36267842,14,1.746005
2160,24,47733924,15,0.22541812363438993
2160,24,2993598,16,1.187535
2160,24,42649354,17,0.68541
2160,24,32972762,18,0.464666
2160,24,45213778,19,0.234182
2160,24,929012,20,0.20597520018141047
2160,25,42649883,1,0.21238266941613732
2160,25,17692088,2,0.556677
2160,25,32060877,3,0.174094
2160,25,2155184,4,0.272936
2160,25,5630993,5,0.195902
2160,25,9986621,6,0.246425
2160,25,34218923,7,0.1102269842174426
2160,25,644688,8,0.5625187372637213
2160,25,35926042,9,0.149989
2160,25,37768851,10,0.855259
2160,25,2184997,11,0.20217
2160,25,9624728,12,0.100359
2160,25,234339,13,0.907442
2160,25,36267842,14,1.746005
2160,25,47733924,15,0.22541812363438993
2160,25,2993598,16,1.187535
2160,25,42649354,17,0.68541
2160,25,32972762,18,0.464666
2160,25,45213778,19,0.234182
2160,25,929012,20,0.20597520018141047
2160,26,42649883,1,0.21238266941613732
2160,26,17692088,2,0.556677
2160,26,32060877,3,0.174094
2160,26,2155184,4,0.272936
2160,26,5630993,5,0.195902
2160,26,9986621,6,0.246425
2160,26,34218923,7,0.1102269842174426
2160,26,644688,8,0.5625187372637213
2160,26,35926042,9,0.149989
2160,26,37768851,10,0.855259
2160,26,2184997,11,0.20217
2160,26,9624728,12,0.100359
2160,26,234339,13,0.907442
2160,26,36267842,14,1.746005
2160,26,47733924,15,0.22541812363438993
2160,26,2993598,16,1.187535
2160,26,42649354,17,0.68541
2160,26,32972762,18,0.464666
2160,26,45213778,19,0.234182
2160,26,929012,20,0.20597520018141047
2160,27,42649883,1,0.21238266941613732
2160,27,17692088,2,0.556677
2160,27,32060877,3,0.174094
2160,27,2155184,4,0.272936
2160,27,5630993,5,0.195902
2160,27,9986621,6,0.246425
2160,27,34218923,7,0.1102269842174426
2160,27,644688,8,0.5625187372637213
2160,27,35926042,9,0.149989
2160,27,37768851,10,0.855259
2160,27,2184997,11,0.20217
2160,27,9624728,12,0.100359
2160,27,234339,13,0.907442
2160,27,36267842,14,1.746005
2160,27,47733924,15,0.22541812363438993
2160,27,2993598,16,1.187535
2160,27,42649354,17,0.68541
2160,27,32972762,18,0.464666
2160,27,45213778,19,0.234182
2160,27,929012,20,0.20597520018141047
2160,28,42649883,1,0.21238266941613732
2160,28,17692088,2,0.556677
2160,28,32060877,3,0.174094
2160,28,2155184,4,0.272936
2160,28,5630993,5,0.195902
2160,28,9986621,6,0.246425
2160,28,34218923,7,0.1102269842174426
2160,28,644688,8,0.5625187372637213
2160,28,35926042,9,0.149989
2160,28,37768851,10,0.855259
2160,28,2184997,11,0.20217
2160,28,9624728,12,0.100359
2160,28,234339,13,0.907442
2160,28,36267842,14,1.746005
2160,28,47733924,15,0.22541812363438993
2160,28,2993598,16,1.187535
2160,28,42649354,17,0.68541
2160,28,32972762,18,0.464666
2160,28,45213778,19,0.234182
2160,28,929012,20,0.20597520018141047
2160,29,42649883,1,0.21238266941613732
2160,29,17692088,2,0.556677
2160,29,32060877,3,0.174094
2160,29,2155184,4,0.272936
2160,29,5630993,5,0.195902
2160,29,9986621,6,0.246425
2160,29,34218923,7,0.1102269842174426
2160,29,644688,8,0.5625187372637213
2160,29,35926042,9,0.149989
2160,29,37768851,10,0.855259
2160,29,2184997,11,0.20217
2160,29,9624728,12,0.100359
2160,29,234339,13,0.907442
2160,29,36267842,14,1.746005
2160,29,47733924,15,0.22541812363438993
2160,29,2993598,16,1.187535
2160,29,42649354,17,0.68541
2160,29,32972762,18,0.464666
2160,29,45213778,19,0.234182
2160,29,929012,20,0.20597520018141047
2160,30,42649883,1,0.21238266941613732
2160,30,17692088,2,0.556677
2160,30,32060877,3,0.174094
2160,30,2155184,4,0.272936
2160,30,5630993,5,0.195902
2160,30,9986621,6,0.246425
2160,30,34218923,7,0.1102269842174426
2160,30,644688,8,0.5625187372637213
2160,30,35926042,9,0.149989
2160,30,37768851,10,0.855259
2160,30,2184997,11,0.20217
2160,30,9624728,12,0.100359
2160,30,234339,13,0.907442
2160,30,36267842,14,1.746005
2160,30,47733924,15,0.22541812363438993
2160,30,2993598,16,1.187535
2160,30,42649354,17,0.68541
2160,30,32972762,18,0.464666
2160,30,45213778,19,0.234182
2160,30,929012,20,0.20597520018141047
2160,31,42649883,1,0.21238266941613732
2160,31,17692088,2,0.556677
2160,31,32060877,3,0.174094
2160,31,2155184,4,0.272936
2160,31,5630993,5,0.195902
2160,31,9986621,6,0.246425
2160,31,34218923,7,0.1102269842174426
2160,31,644688,8,0.5625187372637213
2160,31,35926042,9,0.149989
2160,31,37768851,10,0.855259
2160,31,2184997,11,0.20217
2160,31,9624728,12,0.100359
2160,31,234339,13,0.907442
2160,31,36267842,14,1.746005
2160,31,47733924,15,0.22541812363438993
2160,31,2993598,16,1.187535
2160,31,42649354,17,0.68541
2160,31,32972762,18,0.464666
2160,31,45213778,19,0.234182
2160,31,929012,20,0.20597520018141047
2160,32,42649883,1,0.21238266941613732
2160,32,17692088,2,0.556677
2160,32,32060877,3,0.174094
2160,32,2155184,4,0.272936
2160,32,5630993,5,0.195902
2160,32,9986621,6,0.246425
2160,32,34218923,7,0.1102269842174426
2160,32,644688,8,0.5625187372637213
2160,32,35926042,9,0.149989
2160,32,37768851,10,0.855259
2160,32,2184997,11,0.20217
2160,32,9624728,12,0.100359
2160,32,234339,13,0.907442
2160,32,36267842,14,1.746005
2160,32,47733924,15,0.22541812363438993
2160,32,2993598,16,1.187535
2160,32,42649354,17,0.68541
2160,32,32972762,18,0.464666
2160,32,45213778,19,0.234182
2160,32,929012,20,0.20597520018141047
2160,33,42649883,1,0.21238266941613732
2160,33,17692088,2,0.556677
2160,33,32060877,3,0.174094
2160,33,2155184,4,0.272936
2160,33,5630993,5,0.195902
2160,33,9986621,6,0.246425
2160,33,34218923,7,0.1102269842174426
2160,33,644688,8,0.5625187372637213
2160,33,35926042,9,0.149989
2160,33,37768851,10,0.855259
2160,33,2184997,11,0.20217
2160,33,9624728,12,0.100359
2160,33,234339,13,0.907442
2160,33,36267842,14,1.746005
2160,33,47733924,15,0.22541812363438993
2160,33,2993598,16,1.187535
